commit	component_content_hash	fixture_hash	primary_score_median	primary_score_stdev	n_runs	status	diagnostic_json	description
e16e23a9826975c7b34ff78e3f83ecc2cad973ff	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	618b107ec3a47ab009c7040163caae6d74d6fc82588c5da75c20e6f783266223	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":165348,""line_budget_ok"":true,""line_count_agents_md"":31,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":33,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":150150,""line_budget_ok"":true,""line_count_agents_md"":32,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":34,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":120053,""line_budget_ok"":true,""line_count_agents_md"":31,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":27,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v3""}"	Python + poetry + pytest; no web UI, no release, no tracker
e16e23a9826975c7b34ff78e3f83ecc2cad973ff	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	44c5219d2ef85ab0608d9b82e00c43604e561dc28aaa267e14411c1f080df7af	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":134170,""line_budget_ok"":true,""line_count_agents_md"":30,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":13,""turns_used"":25,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":184282,""line_budget_ok"":true,""line_count_agents_md"":34,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":13,""turns_used"":37,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":163835,""line_budget_ok"":true,""line_count_agents_md"":25,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":13,""turns_used"":28,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v3""}"	Greenfield project; README-only; minimum-signal path
e16e23a9826975c7b34ff78e3f83ecc2cad973ff	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	5a1a965056d07278ad270d6a82d350fe15ad260b943ef758bd16d9a2ea1e2523	1.0	0.0	1	ok	"{""n_runs"":1,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":176701,""line_budget_ok"":true,""line_count_agents_md"":33,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":20,""turns_used"":37,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v3""}"	Go + Dockerfile + release workflow; release signals; no web UI
5be0d4cd02fb678716d5bd39bbde3a38cd28495d	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	b1f4454a9a80ec5e95863c308d8c907cb25a58e010a5d022789e79835ec0603f	1.0	0.0	1	ok	"{""n_runs"":1,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":199697,""line_budget_ok"":true,""line_count_agents_md"":41,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":37,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v3""}"	Node + Next.js decisions-heavy; web UI; stresses AGENTS.md line budget
5be0d4cd02fb678716d5bd39bbde3a38cd28495d	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	40ff8faa767cccba9105aa593dbb868d78c92778925b56c100aeaba49fb5df18	1.0	0.0	1	ok	"{""n_runs"":1,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":2,""conditional_total"":2,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":291491,""line_budget_ok"":true,""line_count_agents_md"":37,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":19,""turns_used"":48,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v3""}"	Node + Next.js + Linear tracker signal; expects qa.md and tracking.md
5be0d4cd02fb678716d5bd39bbde3a38cd28495d	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	77860a19c88d3c1eb56a7d0cd8bb9a4d00812635297112b573c5c6fdaa0382f4	1.0	0.0	1	ok	"{""n_runs"":1,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":138200,""line_budget_ok"":true,""line_count_agents_md"":31,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v3"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":15,""turns_used"":41,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v3""}"	Node library; README prose claims deploy + UI but signals absent
77d512895713e7bfa1a172d052269c706dfb505e	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	37915af792149fb569a20ed827520122cd3a35e22e7015b50c7128ed7dcd4233	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":200759,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":31,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":17,""turns_used"":38,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":249768,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":32,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":17,""turns_used"":40,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":225955,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":32,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":17,""turns_used"":41,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v4""}"	Node + Next.js + pnpm + web UI; expects qa.md, no deploy.md, no tracking.md
77d512895713e7bfa1a172d052269c706dfb505e	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	618b107ec3a47ab009c7040163caae6d74d6fc82588c5da75c20e6f783266223	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":194395,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":32,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":36,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":142720,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":32,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":36,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":201678,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":31,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":44,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v4""}"	Python + poetry + pytest; no web UI, no release, no tracker
77d512895713e7bfa1a172d052269c706dfb505e	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	5a1a965056d07278ad270d6a82d350fe15ad260b943ef758bd16d9a2ea1e2523	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":315627,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":32,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":20,""turns_used"":37,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":277536,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":32,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":20,""turns_used"":41,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":170759,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":32,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":20,""turns_used"":34,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v4""}"	Go + Dockerfile + release workflow; release signals; no web UI
77d512895713e7bfa1a172d052269c706dfb505e	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	6d01e2dcc076c9af12a6fa9e1b3b34d8afdfa779270b83080b436203cef58fe0	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":204905,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":38,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":21,""turns_used"":48,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":157151,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":38,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":21,""turns_used"":40,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":237376,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":38,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":21,""turns_used"":45,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v4""}"	Monorepo Next.js + Python; web UI present; no release signals
77d512895713e7bfa1a172d052269c706dfb505e	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	44c5219d2ef85ab0608d9b82e00c43604e561dc28aaa267e14411c1f080df7af	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":114923,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":30,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":13,""turns_used"":22,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":121625,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":35,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":13,""turns_used"":26,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":120790,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":31,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":13,""turns_used"":23,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v4""}"	Greenfield project; README-only; minimum-signal path
77d512895713e7bfa1a172d052269c706dfb505e	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	b1f4454a9a80ec5e95863c308d8c907cb25a58e010a5d022789e79835ec0603f	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":283583,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":41,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":36,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":256892,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":40,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":43,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":1,""conditional_total"":1,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":227237,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":35,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":18,""turns_used"":35,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v4""}"	Node + Next.js decisions-heavy; web UI; stresses AGENTS.md line budget
77d512895713e7bfa1a172d052269c706dfb505e	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	40ff8faa767cccba9105aa593dbb868d78c92778925b56c100aeaba49fb5df18	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":2,""conditional_total"":2,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":308236,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":38,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":19,""turns_used"":45,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":2,""conditional_total"":2,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":258392,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":30,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":19,""turns_used"":42,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":2,""conditional_total"":2,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":151389,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":39,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":19,""turns_used"":34,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v4""}"	Node + Next.js + Linear tracker signal; expects qa.md and tracking.md
77d512895713e7bfa1a172d052269c706dfb505e	3f2faff7d884d1a79ce5747151ba64f106fc7654a7757042f8fec41df24b67a9	77860a19c88d3c1eb56a7d0cd8bb9a4d00812635297112b573c5c6fdaa0382f4	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":143218,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":30,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":15,""turns_used"":28,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":138305,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":30,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":15,""turns_used"":32,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""cli_status"":""ok"",""conditional_present"":0,""conditional_total"":0,""extras_penalty"":0.0,""extras_raw"":0.0,""forbidden_paths"":[],""forbidden_present"":0,""gitignore_hits"":2,""gitignore_total"":2,""latency_ms"":193268,""line_budget_credit"":1.0,""line_budget_grace_max"":55,""line_budget_ok"":true,""line_budget_tier"":""under"",""line_count_agents_md"":30,""missing_conditional"":[],""missing_required"":[],""required_present"":11,""required_total"":11,""scorer_version"":""v4"",""section_hits"":4,""section_total"":4,""snapshot_file_count"":15,""turns_used"":36,""unexpected_claude_md"":0},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v4""}"	Node library; README prose claims deploy + UI but signals absent
