commit	component_content_hash	fixture_hash	primary_score_median	primary_score_stdev	n_runs	status	diagnostic_json	description
3448d8b643369725668cdd712d949c663f59c30d	01b0b138df4dd1f18b5504a495fa373f12a3b793efa650436442c203e56abdad	865b3139169eb11e9d3d2154efdfc247fbaf3fc5a915a388be86faf59d1bcdb0	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""branch_deletion_hits"":2,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":3,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":22179,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-d1lkk8gw""},{""branch"":""worktree-agent-dirty"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-p4r_7yoz/wts/wt-dirty""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":2,""removed_total"":2,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":6},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":2,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":3,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":26351,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-zvb6khrt""},{""branch"":""worktree-agent-dirty"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-ymdz77vz/wts/wt-dirty""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":2,""removed_total"":2,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":8},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":2,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":3,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":47865,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-y955xhhe""},{""branch"":""worktree-agent-dirty"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-1j9kre70/wts/wt-dirty""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":2,""removed_total"":2,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":11},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v1""}"	Clean multi-worktree: 1 clean isolation + 1 dirty isolation + 1 merged feature.
3448d8b643369725668cdd712d949c663f59c30d	01b0b138df4dd1f18b5504a495fa373f12a3b793efa650436442c203e56abdad	280634aa6b1e91e1282abdf66e20cb5d21085d05cea66a277f4cbf2adc25a4da	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":2,""latency_ms"":18949,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-ju6b6yn9""},{""branch"":""feature/open-pr"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-gdialyzb/wts/wt-feat-open""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":2,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":6},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":2,""latency_ms"":22448,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-kn4rphl5""},{""branch"":""feature/open-pr"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-1suwgr68/wts/wt-feat-open""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":2,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":6},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":2,""latency_ms"":25121,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-01jzrnx5""},{""branch"":""feature/open-pr"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-e93iuxqm/wts/wt-feat-open""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":2,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":7},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v1""}"	Feature worktree with an OPEN PR - must be preserved and reported.
3448d8b643369725668cdd712d949c663f59c30d	01b0b138df4dd1f18b5504a495fa373f12a3b793efa650436442c203e56abdad	0348e417293820756126893d914d83ccee767d90983212fceab97fd4b11f504b	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":22010,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-tib995im""},{""branch"":""feature/needs-review"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-5at03mb1/wts/wt-feat-review""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":4},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":22574,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-ty7jvfj3""},{""branch"":""feature/needs-review"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-6aqu1zkj/wts/wt-feat-review""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":7},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":26628,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-n2ts3iih""},{""branch"":""feature/needs-review"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-giw4z9v3/wts/wt-feat-review""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":7},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v1""}"	Below-ceiling: gh CLI missing/broken. Feature worktree preserved with manual-review flag.
3448d8b643369725668cdd712d949c663f59c30d	01b0b138df4dd1f18b5504a495fa373f12a3b793efa650436442c203e56abdad	f63ceb1ecc3d60275cc8f6a1385c148cf372e96341658c8eeebb0b3eb96af4a3	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""branch_deletion_hits"":2,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":0,""branch_total"":2,""cli_status"":""ok"",""contain_hits"":0,""latency_ms"":17878,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-izky1f0j""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":0,""preserved_total"":0,""removed_hits"":0,""removed_total"":0,""report_total"":0,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":5},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":2,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":0,""branch_total"":2,""cli_status"":""ok"",""contain_hits"":0,""latency_ms"":42879,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-f173mrgf""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":0,""preserved_total"":0,""removed_hits"":0,""removed_total"":0,""report_total"":0,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":8},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":2,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":0,""branch_total"":2,""cli_status"":""ok"",""contain_hits"":0,""latency_ms"":36487,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-x3aeepk5""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":0,""preserved_total"":0,""removed_hits"":0,""removed_total"":0,""report_total"":0,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":7},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v1""}"	Orphaned worktree-agent-* branches with pre-pruned metadata; both must be deleted.
3448d8b643369725668cdd712d949c663f59c30d	01b0b138df4dd1f18b5504a495fa373f12a3b793efa650436442c203e56abdad	d86b48f31ce6aec08e331afd2c7d53714a4db29100e0f1a860432b43965873a5	1.0	0.0	3	ok	"{""n_runs"":3,""per_run"":[{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":30428,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-s38c_wg6""},{""branch"":""experiment/spike-xyz"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-5rfkjts_/wts/wt-spike""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":6},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":23781,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-ii8zz6q7""},{""branch"":""experiment/spike-xyz"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-77y8chsh/wts/wt-spike""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":5},""primary"":1.0,""status"":""ok""},{""diagnostic"":{""branch_deletion_hits"":0,""branch_miss_detail"":{""missing_preserved_branches"":[],""undeleted_branches"":[]},""branch_preservation_hits"":1,""branch_total"":1,""cli_status"":""ok"",""contain_hits"":1,""latency_ms"":29087,""live_worktrees"":[{""branch"":""main"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-wt-suakvby3""},{""branch"":""experiment/spike-xyz"",""path"":""/private/var/folders/7f/jbc2fzjn5bg5l9vdbz61xrpc0000gn/T/eval-home-cb6jx84u/wts/wt-spike""}],""main_preserved"":true,""missing_preservations"":[],""missing_removals"":[],""not_contain_hits"":0,""preserved_hits"":1,""preserved_total"":1,""removed_hits"":0,""removed_total"":0,""report_total"":1,""scorer_version"":""v1"",""stray_count"":0,""stray_entries"":[],""turns_used"":6},""primary"":1.0,""status"":""ok""}],""scorer_version"":""v1""}"	Below-ceiling: unknown branch shape experiment/spike-xyz preserved and reported as skipped.
